Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
2.435452461242676,0.9660632666198469,friedman_mse,10,20,10
2.3829433917999268,0.966049871965249,friedman_mse,10,19,9
4.366026401519775,0.953053552559313,squared_error,60,20,1
1.759836196899414,0.9559830180622679,poisson,5,20,1
3.8745834827423096,0.963998217443781,poisson,15,20,10
4.411467552185059,0.9602505335117826,poisson,45,20,10
3.3900182247161865,0.9619802413576233,squared_error,15,20,1
5.765184640884399,0.9355839817858552,squared_error,40,2,1
4.4402313232421875,0.9602451222387117,poisson,55,20,10
3.7065834999084473,0.960788822069502,squared_error,20,20,10
4.456527471542358,0.9602476493365885,poisson,60,20,10
1.6420583724975586,0.9562703305869225,squared_error,5,18,9
3.7485060691833496,0.9635400788207962,poisson,15,20,5
2.431824207305908,0.9660632666198469,squared_error,10,20,10
5.121159315109253,0.9465570930370835,poisson,20,2,1
4.376036167144775,0.9602469900159623,poisson,35,20,10
2.4318721294403076,0.9655676625729676,squared_error,10,3,1
5.299137592315674,0.95370215282428,poisson,50,16,2
2.736567258834839,0.9660719234172239,poisson,10,20,10
3.7824487686157227,0.9601269346533214,squared_error,30,20,10
3.315966844558716,0.9625242844704426,squared_error,15,12,6
3.8214101791381836,0.9601286826119193,squared_error,50,20,10
2.523954153060913,0.9659357220559877,squared_error,10,20,4
2.772501230239868,0.9657482172939668,poisson,10,15,1
2.984280824661255,0.9659737188055019,poisson,10,10,5
