Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
2.476174831390381,0.9659951305474077,friedman_mse,10,18,7
2.3800008296966553,0.9660340923789755,friedman_mse,10,19,8
3.3562538623809814,0.958479432115903,squared_error,15,2,1
4.487999677658081,0.9602478371388858,poisson,60,20,10
1.6540007591247559,0.9559830180622679,poisson,5,20,10
2.4620585441589355,0.9659667217477296,squared_error,10,20,5
3.021660089492798,0.9657634583795774,poisson,10,4,2
3.470123052597046,0.9637674039787221,squared_error,15,20,10
4.36402702331543,0.9602922082770237,poisson,25,20,10
1.530048131942749,0.9562703305869225,squared_error,5,20,1
2.7059996128082275,0.9659723847832057,poisson,10,10,5
3.6794464588165283,0.9637097023032343,poisson,15,20,7
2.7696828842163086,0.9655748250973548,poisson,10,2,1
4.474472284317017,0.9531013244741933,squared_error,55,20,1
5.8263185024261475,0.9431926590085424,poisson,30,7,1
4.515066146850586,0.9602469483349381,poisson,50,20,10
3.760998010635376,0.9601295204938529,squared_error,35,20,10
4.30955958366394,0.9609242195555832,poisson,20,20,10
2.435992956161499,0.9660632446285551,squared_error,10,20,10
4.343185901641846,0.9602451316408148,poisson,45,20,10
2.454951763153076,0.9659788912936536,squared_error,10,14,7
3.855531692504883,0.960127952418637,squared_error,55,20,10
2.4621341228485107,0.9657785305459223,squared_error,10,6,3
2.759371042251587,0.9659661741571333,poisson,10,20,3
2.4694957733154297,0.9660632446285551,squared_error,10,20,10
