Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
4.708072900772095,0.9575884553335395,poisson,60,15,7
3.9134035110473633,0.9578025119504125,friedman_mse,55,16,7
4.319868087768555,0.9602453701945569,poisson,45,20,10
4.325536727905273,0.9530507422028525,squared_error,45,20,1
4.41068696975708,0.9602458915228445,poisson,50,20,10
1.7063868045806885,0.9559830180622679,poisson,5,20,10
4.284006118774414,0.9602444508666702,poisson,35,20,10
1.668973445892334,0.9559830180622679,poisson,5,20,1
3.949350357055664,0.9601301683177523,squared_error,40,20,10
4.367471933364868,0.9602464240508853,poisson,30,20,10
3.913186550140381,0.9601295408420192,squared_error,35,20,10
3.7706665992736816,0.9601291430443505,squared_error,45,20,10
3.771770715713501,0.9601317652934934,squared_error,55,20,10
4.016415357589722,0.9601295959728013,squared_error,60,20,10
4.729511737823486,0.9602461209545077,poisson,45,20,10
4.387331962585449,0.9602459751341337,poisson,35,20,10
4.348228693008423,0.9602452008695022,poisson,35,20,10
4.533010959625244,0.9602465220800752,poisson,60,20,10
4.940999984741211,0.9602473936439313,poisson,55,20,10
4.60483455657959,0.9602458260859608,poisson,55,20,10
4.381168842315674,0.9602459731208295,poisson,40,20,10
4.477974891662598,0.960246152427055,poisson,30,20,10
4.257997751235962,0.9609265428486691,poisson,20,20,10
3.721794843673706,0.9639967221138296,poisson,15,20,10
3.2762832641601562,0.9637671625901587,squared_error,15,20,10
