Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
5.4107747077941895,0.9424683270178686,poisson,25,5,1
4.452149868011475,0.956709965587296,poisson,20,20,1
3.8677103519439697,0.9562396292419189,friedman_mse,30,15,5
4.525256395339966,0.9555179612548965,poisson,55,13,5
3.4999642372131348,0.9625852897107864,poisson,15,10,5
4.153531074523926,0.9602453849566952,poisson,35,20,10
4.520209312438965,0.9570904369358899,poisson,45,17,5
1.508148431777954,0.9559830180622679,poisson,5,20,3
3.8351781368255615,0.9560729849439701,squared_error,30,13,6
3.776754379272461,0.9593646816077834,friedman_mse,40,20,8
3.5674586296081543,0.960129669789173,squared_error,40,20,10
4.883923530578613,0.9514659177610163,poisson,45,8,4
3.6439435482025146,0.9566013805410037,friedman_mse,20,12,4
3.0679638385772705,0.9621669520102293,squared_error,15,16,2
4.3414528369903564,0.9591052305670826,poisson,25,20,7
2.2857487201690674,0.9655589577219914,friedman_mse,10,3,1
3.9497389793395996,0.9543696936509628,friedman_mse,60,11,5
3.5982539653778076,0.9575081831256215,friedman_mse,20,12,6
3.954286575317383,0.9550429890046829,friedman_mse,30,14,4
3.7409422397613525,0.9576327187703111,squared_error,25,15,7
4.815467357635498,0.9465073079822381,poisson,20,2,1
4.131256341934204,0.9598840040016483,poisson,20,19,7
4.084490537643433,0.9535986237907659,squared_error,30,16,2
4.605461359024048,0.9543986381299197,poisson,25,10,5
1.353773832321167,0.9562703305869225,friedman_mse,5,16,2
