Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
3.0471112728118896,0.9627229722337953,friedman_mse,15,14,6
1.353724479675293,0.9562703305869225,friedman_mse,5,10,4
1.351515769958496,0.9562703305869225,friedman_mse,5,19,9
4.44369101524353,0.957254428375365,poisson,30,16,6
3.7749991416931152,0.9576233433355158,squared_error,40,19,5
1.3215875625610352,0.9562703305869225,friedman_mse,5,7,2
3.4789023399353027,0.9604807468192151,friedman_mse,20,20,9
3.631937265396118,0.9574146694661897,friedman_mse,20,13,5
3.6300320625305176,0.9591479070875428,squared_error,60,19,8
4.389062166213989,0.9496526745445095,friedman_mse,50,10,2
3.5631964206695557,0.9601327035058006,squared_error,40,20,10
4.37079119682312,0.9585527263370108,poisson,50,16,8
4.800023555755615,0.9520713372641652,poisson,45,9,4
3.682821750640869,0.9552420168361039,friedman_mse,20,12,2
3.8825912475585938,0.9564751841351763,squared_error,45,14,6
3.833397388458252,0.9571953795875483,squared_error,40,14,7
2.5471861362457275,0.9659245720824533,squared_error,10,12,6
4.461212158203125,0.9609254061996557,poisson,20,20,10
3.944690465927124,0.9566428030738958,squared_error,45,18,4
4.7017741203308105,0.9561886575489474,poisson,25,16,4
1.4010229110717773,0.9562703305869225,squared_error,5,16,8
5.213133811950684,0.9498834714553089,poisson,45,8,3
3.9064829349517822,0.9578026315307895,squared_error,50,16,7
4.772134065628052,0.9550353115618704,poisson,40,12,5
3.65230655670166,0.9593505929877739,friedman_mse,35,18,9
