Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
3.887044668197632,0.9578046302893928,friedman_mse,60,16,7
3.672609806060791,0.9597022809937628,friedman_mse,55,20,9
4.5602099895477295,0.9573721915881244,poisson,55,20,4
3.7480432987213135,0.9572377255577706,squared_error,20,15,3
5.058545112609863,0.9522551258268482,poisson,60,11,3
3.7560200691223145,0.9589102620839599,friedman_mse,35,18,8
3.9758353233337402,0.9569655904963772,squared_error,35,17,5
3.868224859237671,0.9593608188481116,squared_error,45,20,8
4.230414390563965,0.9535287722630347,friedman_mse,35,16,2
3.7998459339141846,0.958672925736854,friedman_mse,50,17,8
4.335359573364258,0.9590471469013441,poisson,30,18,8
4.420394420623779,0.9567042659217975,poisson,20,13,3
4.287794589996338,0.9511904607819013,squared_error,35,12,2
4.6577112674713135,0.9431960809601833,squared_error,35,7,1
3.770953893661499,0.9551790526216104,squared_error,20,10,3
3.8779494762420654,0.9584693715393998,squared_error,25,18,7
5.463058948516846,0.9358421996467243,friedman_mse,60,2,1
3.5159924030303955,0.9603180351251603,squared_error,20,19,9
5.186596870422363,0.9488745335475194,poisson,35,7,3
5.257645845413208,0.9479352218245876,poisson,60,8,2
4.5626678466796875,0.9466819131771269,friedman_mse,55,7,2
3.607077121734619,0.9601281188107329,friedman_mse,45,20,10
4.825833559036255,0.9535018778298714,poisson,35,13,3
3.9409878253936768,0.9557028729752183,friedman_mse,55,12,6
3.9655091762542725,0.9557054585969815,friedman_mse,60,12,6
