Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
30.705265760421753,0.9595125693764979,squared_error,45,19,9
25.358170986175537,0.9559830180622679,poisson,5,7,2
31.470330238342285,0.9554984773428705,squared_error,30,15,4
27.763220071792603,0.9575833170660394,poisson,40,15,7
35.01737880706787,0.9562703305869225,friedman_mse,5,8,4
19.908000230789185,0.9566593901002088,squared_error,30,18,4
40.53251600265503,0.9590433082823375,poisson,45,18,8
42.54748272895813,0.957290088635783,friedman_mse,40,18,5
38.36442232131958,0.959528704507543,poisson,40,18,9
32.364381074905396,0.9659631942759652,friedman_mse,10,17,6
39.639517068862915,0.9553234140772183,squared_error,50,13,5
38.68042469024658,0.9562433453626419,friedman_mse,30,19,3
36.620426177978516,0.9424118691820229,poisson,25,5,1
41.07848358154297,0.9619448840462466,friedman_mse,15,10,4
41.600486278533936,0.9567688960255719,poisson,20,12,4
34.43437957763672,0.9515070662089705,squared_error,40,17,1
22.243318557739258,0.9578483170057114,friedman_mse,30,18,6
17.906561136245728,0.9533520388929129,squared_error,30,11,4
18.584832429885864,0.954985745259712,friedman_mse,25,15,3
20.490316152572632,0.9630050930805558,friedman_mse,15,19,4
17.529827117919922,0.9553452922603702,friedman_mse,30,13,5
22.6803195476532,0.9549584744078576,poisson,20,9,3
24.482239484786987,0.9660066828754961,poisson,10,19,6
25.00356101989746,0.9576061629785476,poisson,55,17,6
24.424020528793335,0.9516152332647554,friedman_mse,45,17,1
