Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
32.632002115249634,0.9543660732411121,friedman_mse,45,11,5
22.681323766708374,0.9548565799505774,friedman_mse,25,13,4
22.821385383605957,0.9454044411294283,poisson,45,9,1
42.80566430091858,0.9550107262447792,squared_error,50,14,4
39.552998542785645,0.9579525204351549,poisson,30,18,6
37.90600109100342,0.9658941726063326,squared_error,10,16,4
37.44100213050842,0.9559830180622679,poisson,5,11,2
33.89700150489807,0.9608209158980043,friedman_mse,15,7,2
34.779999017715454,0.959655506390588,friedman_mse,20,17,8
40.57300090789795,0.9570816387433684,poisson,25,15,6
34.28500199317932,0.9598479731943513,friedman_mse,20,18,8
44.93803524971008,0.9657046294582408,poisson,10,9,1
31.522998094558716,0.9357221594396001,squared_error,45,2,1
24.8092782497406,0.955333624003287,squared_error,55,13,5
41.04903769493103,0.9655743764569914,friedman_mse,10,4,1
16.24638032913208,0.954157230603317,squared_error,25,16,2
14.595399141311646,0.9578004383543632,friedman_mse,40,16,7
20.401752471923828,0.9572892231750894,friedman_mse,35,18,5
23.248791933059692,0.9563812868674031,poisson,30,15,5
22.8987934589386,0.9522020414874343,squared_error,30,11,3
22.676790475845337,0.9572260849142499,squared_error,40,16,6
22.66979479789734,0.9603145459076581,friedman_mse,20,19,9
16.634398221969604,0.9543063747981508,squared_error,20,10,2
23.210004329681396,0.9591441195631516,squared_error,30,19,8
20.528793334960938,0.966049871965249,friedman_mse,10,19,9
