Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
34.78756093978882,0.959346736497708,squared_error,45,18,9
26.94426393508911,0.9559830180622679,poisson,5,4,2
41.70630764961243,0.9570252451201677,squared_error,30,19,4
19.83236527442932,0.9584905760458546,poisson,40,18,7
27.43326497077942,0.9562703305869225,friedman_mse,5,18,4
38.38459324836731,0.9513509675460892,squared_error,30,8,4
28.108742237091064,0.9585516980462113,poisson,45,16,8
42.033836126327515,0.9548565986502023,friedman_mse,40,12,5
33.576563119888306,0.9597003438717676,poisson,40,19,9
34.71556305885315,0.9659380483138478,friedman_mse,10,13,6
43.837355852127075,0.9566044805619921,squared_error,50,16,5
38.53258776664734,0.948933952099974,friedman_mse,30,7,3
28.993743181228638,0.9525699479066674,poisson,25,17,1
39.401307106018066,0.9621170149874386,friedman_mse,15,11,4
36.06559133529663,0.9567663412642092,poisson,20,12,4
27.653744220733643,0.9482639075614155,squared_error,40,12,1
18.529000282287598,0.9575526041350126,friedman_mse,30,17,6
12.419003009796143,0.9554989959307922,squared_error,30,15,4
18.536998510360718,0.953415110304532,friedman_mse,25,12,3
16.99199914932251,0.9617903980494914,friedman_mse,15,9,4
23.240556478500366,0.9538984494029759,friedman_mse,30,10,5
19.361997842788696,0.9576483421279814,poisson,20,16,3
21.03999900817871,0.9659932500837425,poisson,10,13,6
20.154383897781372,0.9572473842197675,poisson,55,16,6
21.304556608200073,0.952099572894913,friedman_mse,45,18,1
