Duration,Value,criterion,max_depth,min_samples_split,min_samples_leaf
23.11879873275757,0.9572924772176898,squared_error,35,18,5
13.543998718261719,0.9535016010450628,squared_error,30,13,3
22.68680167198181,0.9562703305869225,friedman_mse,5,18,7
41.16480088233948,0.9638796211121932,poisson,15,19,9
38.615845918655396,0.9637535226452393,poisson,15,19,8
27.08780336380005,0.9659580296513317,friedman_mse,10,18,5
42.7998423576355,0.948854314473731,friedman_mse,25,6,3
17.625998497009277,0.9483772014169851,friedman_mse,35,12,1
37.51179885864258,0.9479290996011518,poisson,50,6,3
41.532800912857056,0.9572342554467465,friedman_mse,20,15,3
33.40479755401611,0.954000001798746,friedman_mse,45,17,2
36.14380383491516,0.9489521833673213,squared_error,25,8,2
44.58084559440613,0.9443442639118083,friedman_mse,50,8,1
47.99384808540344,0.9595242831760515,poisson,35,18,9
41.35684609413147,0.9563090708563537,poisson,35,17,4
43.648849964141846,0.9657455085790942,poisson,10,15,1
11.685002326965332,0.9596573502357977,squared_error,20,17,8
13.719998121261597,0.9588330888635183,squared_error,20,18,5
12.349001169204712,0.9560271398146533,squared_error,25,14,5
9.419997453689575,0.9559830180622679,poisson,5,16,1
16.606999158859253,0.9593476028170158,friedman_mse,55,18,9
18.830994606018066,0.957240266725926,poisson,35,16,6
20.89258646965027,0.944241700283501,poisson,35,8,1
16.103996753692627,0.9586397216461109,poisson,25,16,8
14.161000728607178,0.9632959001101119,squared_error,15,16,8
